AÑO;MES;PAIS_ORIGEN;CCAA;KEY;PROVINCIA;INIDICE_PERCEPCION_TURISTICA_GLOBAL;INDICE_SATISFACCION_PRODUCTOS_TURISTICOS;INDICE_PERCEPCION_SEGURIDAD;INDICE_PERCEPCION_CLIMATICA;Afluencia
2020;11;Total;Andalucía;2020Andalucía;Almería;83,27;65,85;92,84;82,66;46087350
2020;11;Total;Andalucía;2020Andalucía;Cádiz;81,09;66,14;89,07;84,17;46087350
2020;11;Total;Andalucía;2020Andalucía;Córdoba;81,61;64,23;84,64;89,67;46087350
2020;11;Total;Andalucía;2020Andalucía;Granada;82,08;61,41;90,05;93,43;46087350
2020;11;Total;Andalucía;2020Andalucía;Huelva;79,81;63,85;90,96;76,55;46087350
2020;11;Total;Andalucía;2020Andalucía;Jaén;85,14;66,13;91,42;91,49;46087350
2020;11;Total;Andalucía;2020Andalucía;Málaga;79;66,86;92,63;64,62;46087350
2020;11;Total;Andalucía;2020Andalucía;Sevilla;80,62;61,34;90,4;82,18;46087350
2020;11;Total;Aragón;2020Aragón;Huesca;89,87;71,34;96,85;97,65;6596410
2020;11;Total;Aragón;2020Aragón;Zaragoza;86,79;71,34;95,74;86,66;6596410
2020;11;Total;Canarias;2020Canarias;Las Palmas;84,54;68,69;95,71;80,87;38834580
2020;11;Total;Canarias;2020Canarias;Santa Cruz de Tenerife;80,36;68,12;94,85;65,89;38834580
2020;11;Total;Cantabria;2020Cantabria;Cantabria;84;72,23;89,56;81,85;1978250
2020;11;Total;Castilla - La Mancha;2020Castilla - La Mancha;Guadalajara;79,32;80,57;77,92;67,11;6320650
2020;11;Total;Cataluña;2020Cataluña;Barcelona;82,31;61,35;87,73;90,35;65842250
2020;11;Total;Cataluña;2020Cataluña;Girona;81,92;66,86;86,31;83,89;65842250
2020;11;Total;Cataluña;2020Cataluña;Lleida;79,21;59,22;86,64;89,75;65842250
2020;11;Total;Cataluña;2020Cataluña;Tarragona;77,85;63,76;79,04;85,43;65842250
2020;11;Total;Comunidad Foral de Navarra;2020Comunidad Foral de Navarra;Navarra;85,07;67,98;92,85;87,61;5190940
2020;11;Total;Comunidad de Madrid;2020Comunidad de Madrid;Madrid;84,29;66,26;86,62;93,69;26634030
2020;11;Total;Comunitat Valenciana;2020Comunitat Valenciana;Alicante/Alacant;83,41;66,12;94,92;80,39;33390050
2020;11;Total;Comunitat Valenciana;2020Comunitat Valenciana;Castellón/Castelló;83,93;70,72;91,22;81,41;33390050
2020;11;Total;Comunitat Valenciana;2020Comunitat Valenciana;Valencia/València;79,24;64,54;90,25;77,34;33390050
2020;11;Total;Extremadura;2020Extremadura;Badajoz;78,26;72,7;71,67;89,45;5249360
2020;11;Total;Extremadura;2020Extremadura;Cáceres;88,68;81,14;83,65;96,96;5249360
2020;11;Total;Galicia;2020Galicia;A Coruña;79,11;58,3;92,25;78,4;11385970
2020;11;Total;Galicia;2020Galicia;Lugo;85,87;67,72;89,51;94,79;11385970
2020;11;Total;Galicia;2020Galicia;Ourense;87,67;73,65;95,76;87,37;11385970
2020;11;Total;Galicia;2020Galicia;Pontevedra;83,81;66,41;92,24;84,88;11385970
2020;11;Total;Illes Balears;2020Illes Balears;Illes Balears;85,07;68,2;94,5;85,04;18390590
2020;11;Total;La Rioja;2020La Rioja;La Rioja;84,53;67,81;89,99;88,75;980990
2020;11;Total;País Vasco;2020País Vasco;Araba/Álava;81,74;60,41;89,16;98,1;15680740
2020;11;Total;País Vasco;2020País Vasco;Bizkaia;80,55;61,08;89,35;88,24;15680740
2020;11;Total;Principado de Asturias;2020Principado de Asturias;Asturias;84,21;65,76;95,22;83,65;2417310
2020;11;Total;Región de Murcia;2020Región de Murcia;Murcia;80,4;61,64;90,2;83,54;6222140
2020;12;Alemania;Illes Balears;2020Illes Balears;Illes Balears;80,79;63,56;94,09;91,26;18390590
2020;12;España;Andalucía;2020Andalucía;Almería;84,73;66,7;92,13;88,31;46087350
2020;12;España;Andalucía;2020Andalucía;Cádiz;85,45;66,55;89,74;94,59;46087350
2020;12;España;Andalucía;2020Andalucía;Córdoba;83,08;55,76;94,25;92,5;46087350
2020;12;España;Andalucía;2020Andalucía;Granada;86,39;68,78;93,08;91,87;46087350
2020;12;España;Andalucía;2020Andalucía;Huelva;86,37;65,78;94,29;94,33;46087350
2020;12;España;Andalucía;2020Andalucía;Jaén;82,49;70,05;83,38;85,86;46087350
2020;12;España;Andalucía;2020Andalucía;Málaga;77,91;68,12;91,45;60,15;46087350
2020;12;España;Andalucía;2020Andalucía;Sevilla;75,48;44,86;90,38;90,99;46087350
2020;12;España;Aragón;2020Aragón;Huesca;88,28;73,6;94,67;92,06;6596410
2020;12;España;Aragón;2020Aragón;Zaragoza;88,18;72,86;89,23;98,22;6596410
2020;12;España;Canarias;2020Canarias;Las Palmas;83,35;67,31;92,27;81,91;38834580
2020;12;España;Canarias;2020Canarias;Santa Cruz de Tenerife;75,89;55,13;93,71;74,93;38834580
2020;12;España;Cataluña;2020Cataluña;Barcelona;82,09;56,28;90,07;92,73;65842250
2020;12;España;Cataluña;2020Cataluña;Girona;74,22;53,27;83,63;96,32;65842250
2020;12;España;Cataluña;2020Cataluña;Lleida;77,25;59,99;81,01;96,5;65842250
2020;12;España;Cataluña;2020Cataluña;Tarragona;77,04;63,7;86,95;81,09;65842250
2020;12;España;Comunidad Foral de Navarra;2020Comunidad Foral de Navarra;Navarra;84,74;63,79;90,43;93,89;5190940
2020;12;España;Comunidad de Madrid;2020Comunidad de Madrid;Madrid;86,03;68,69;88,23;95,8;26634030
2020;12;España;Comunitat Valenciana;2020Comunitat Valenciana;Alicante/Alacant;84,33;67,37;87,02;92,04;33390050
2020;12;España;Comunitat Valenciana;2020Comunitat Valenciana;Castellón/Castelló;75,17;59,8;84,98;82,89;33390050
2020;12;España;Comunitat Valenciana;2020Comunitat Valenciana;Valencia/València;74,76;59,67;80,94;83,1;33390050
2020;12;España;Extremadura;2020Extremadura;Cáceres;89,45;74,92;93,1;96,58;5249360
2020;12;España;Galicia;2020Galicia;A Coruña;74,82;55,6;91,69;72,77;11385970
2020;12;España;Galicia;2020Galicia;Pontevedra;82;63,88;93,82;95,4;11385970
2020;12;España;Illes Balears;2020Illes Balears;Illes Balears;78,09;58,12;91,64;82,93;18390590
2020;12;España;La Rioja;2020La Rioja;La Rioja;85,85;66,46;93,05;93,09;980990
2020;12;España;País Vasco;2020País Vasco;Bizkaia;82,72;68,23;89,4;90,79;15680740
2020;12;España;País Vasco;2020País Vasco;Gipuzkoa;70,79;56,57;77,96;61,71;15680740
2020;12;España;Principado de Asturias;2020Principado de Asturias;Asturias;78,47;48,38;94,1;82,92;2417310
2020;12;España;Región de Murcia;2020Región de Murcia;Murcia;84,16;65,57;93,38;89,7;6222140
2020;12;Francia;Andalucía;2020Andalucía;Sevilla;83,96;75,24;93,23;89,92;46087350
2020;12;Italia;Andalucía;2020Andalucía;Granada;64,03;31,88;80,39;97,09;46087350
2020;12;Italia;Andalucía;2020Andalucía;Málaga;82,8;72,06;86,89;80,47;46087350
2020;12;Reino Unido;Andalucía;2020Andalucía;Málaga;83,18;68,87;87,6;93,84;46087350
2020;12;Reino Unido;Canarias;2020Canarias;Santa Cruz de Tenerife;84,87;65,68;97,93;98,46;38834580
2020;12;Reino Unido;Cataluña;2020Cataluña;Barcelona;81,79;64,89;90,07;98,54;65842250
2020;12;Reino Unido;Comunidad de Madrid;2020Comunidad de Madrid;Madrid;84,86;69,83;84,74;98,38;26634030
2020;12;Reino Unido;Comunitat Valenciana;2020Comunitat Valenciana;Alicante/Alacant;83,96;65,9;97,89;90,55;33390050
2020;12;Reino Unido;Illes Balears;2020Illes Balears;Illes Balears;85,83;66,53;96,34;98,64;18390590
2020;12;Total;Andalucía;2020Andalucía;Almería;83,84;63,07;91,7;89,64;46087350
2020;12;Total;Andalucía;2020Andalucía;Cádiz;84,51;64,37;90,4;95,34;46087350
2020;12;Total;Andalucía;2020Andalucía;Córdoba;83,09;63,46;90,48;90,5;46087350
2020;12;Total;Andalucía;2020Andalucía;Granada;84,09;57,99;93,03;95,15;46087350
2020;12;Total;Andalucía;2020Andalucía;Huelva;86,1;67,75;93,31;91,28;46087350
2020;12;Total;Andalucía;2020Andalucía;Jaén;84,37;70,73;86,09;89,29;46087350
2020;12;Total;Andalucía;2020Andalucía;Málaga;77,71;68,91;91,21;58,69;46087350
2020;12;Total;Andalucía;2020Andalucía;Sevilla;76,74;47,55;91,18;92,32;46087350
2020;12;Total;Aragón;2020Aragón;Huesca;87,59;70,65;90,57;96,88;6596410
2020;12;Total;Aragón;2020Aragón;Zaragoza;87,37;72,93;93,73;89,5;6596410
2020;12;Total;Canarias;2020Canarias;Las Palmas;84,34;69,63;93,99;85,82;38834580
2020;12;Total;Canarias;2020Canarias;Santa Cruz de Tenerife;78,48;57,65;93,69;83,84;38834580
2020;12;Total;Cantabria;2020Cantabria;Cantabria;73,02;51,64;87,37;75,69;1978250
2020;12;Total;Cataluña;2020Cataluña;Barcelona;82,75;55,87;90,86;94,91;65842250
2020;12;Total;Cataluña;2020Cataluña;Girona;74,17;51,05;83,36;94,91;65842250
2020;12;Total;Cataluña;2020Cataluña;Lleida;76,32;47,79;87,6;96,15;65842250
2020;12;Total;Cataluña;2020Cataluña;Tarragona;80,01;63,96;89,12;88,17;65842250
2020;12;Total;Comunidad Foral de Navarra;2020Comunidad Foral de Navarra;Navarra;82,23;60,92;87,15;95,06;5190940
2020;12;Total;Comunidad de Madrid;2020Comunidad de Madrid;Madrid;85,91;67,74;89,1;95,45;26634030
2020;12;Total;Comunitat Valenciana;2020Comunitat Valenciana;Alicante/Alacant;85;67,84;87,98;93,45;33390050
2020;12;Total;Comunitat Valenciana;2020Comunitat Valenciana;Castellón/Castelló;79,61;61,06;87,85;90,22;33390050
2020;12;Total;Comunitat Valenciana;2020Comunitat Valenciana;Valencia/València;77,36;60,03;84,9;91,98;33390050
2020;12;Total;Extremadura;2020Extremadura;Badajoz;73,23;44,94;80,41;95,14;5249360
2020;12;Total;Extremadura;2020Extremadura;Cáceres;89,06;78,71;91,98;96,02;5249360
2020;12;Total;Galicia;2020Galicia;A Coruña;80,19;60,58;92,57;83,14;11385970
2020;12;Total;Galicia;2020Galicia;Pontevedra;80,31;63,03;90,22;92,95;11385970
2020;12;Total;Illes Balears;2020Illes Balears;Illes Balears;80,71;61,5;92,5;88,59;18390590
2020;12;Total;La Rioja;2020La Rioja;La Rioja;87,25;71,1;91,61;93,75;980990
2020;12;Total;País Vasco;2020País Vasco;Araba/Álava;77,14;45,25;92,29;93,11;15680740
2020;12;Total;País Vasco;2020País Vasco;Bizkaia;81,66;64,4;91,33;90,71;15680740
2020;12;Total;Principado de Asturias;2020Principado de Asturias;Asturias;77,45;50,62;93,51;76,85;2417310
2020;12;Total;Región de Murcia;2020Región de Murcia;Murcia;83,42;65,73;92,39;87,96;6222140
2021;1;Alemania;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;81,11;72,2;80,73;80,92;30807340
2021;1;España;Andalucía;2021Andalucía;Almería;83,13;75,28;92,42;71,28;54991180
2021;1;España;Andalucía;2021Andalucía;Cádiz;82,89;65,54;91,87;89,81;54991180
2021;1;España;Andalucía;2021Andalucía;Córdoba;87,12;72,07;90,75;93,59;54991180
2021;1;España;Andalucía;2021Andalucía;Granada;81,86;64,54;92,89;89,72;54991180
2021;1;España;Andalucía;2021Andalucía;Huelva;84,41;76,69;92,84;80,87;54991180
2021;1;España;Andalucía;2021Andalucía;Jaén;81,45;70,5;95,8;79,69;54991180
2021;1;España;Andalucía;2021Andalucía;Málaga;79,89;69,67;91,48;66,17;54991180
2021;1;España;Andalucía;2021Andalucía;Sevilla;83,13;65,67;90,48;92,75;54991180
2021;1;España;Aragón;2021Aragón;Huesca;91,8;78,11;96,64;97,5;7494720
2021;1;España;Aragón;2021Aragón;Zaragoza;89,46;74,48;98,53;90,22;7494720
2021;1;España;Canarias;2021Canarias;Las Palmas;79,86;68,19;91,08;75,78;44760420
2021;1;España;Canarias;2021Canarias;Santa Cruz de Tenerife;74,45;63,06;94,79;56,15;44760420
2021;1;España;Cantabria;2021Cantabria;Cantabria;65,03;71,98;92,81;10,1;2469090
2021;1;España;Cataluña;2021Cataluña;Barcelona;78,31;54,92;86,86;84,41;81003520
2021;1;España;Cataluña;2021Cataluña;Girona;75,26;67,45;81,96;82,33;81003520
2021;1;España;Cataluña;2021Cataluña;Lleida;79,49;62,68;93,34;84,71;81003520
2021;1;España;Cataluña;2021Cataluña;Tarragona;78,51;64,49;86,1;83,42;81003520
2021;1;España;Comunidad Foral de Navarra;2021Comunidad Foral de Navarra;Navarra;82,06;79,21;85,33;92,73;5879300
2021;1;España;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;84,14;67,82;88,97;88,41;30807340
2021;1;España;Comunitat Valenciana;2021Comunitat Valenciana;Alicante/Alacant;85,57;69,49;93,33;87,24;41345750
2021;1;España;Comunitat Valenciana;2021Comunitat Valenciana;Castellón/Castelló;76,09;62,45;89,24;82,74;41345750
2021;1;España;Comunitat Valenciana;2021Comunitat Valenciana;Valencia/València;76,45;64,2;90,49;71,73;41345750
2021;1;España;Extremadura;2021Extremadura;Badajoz;73,7;59,49;92,19;94,24;5845060
2021;1;España;Extremadura;2021Extremadura;Cáceres;85,25;68,91;92,19;98,34;5845060
2021;1;España;Galicia;2021Galicia;A Coruña;74,97;61,8;93,01;69,94;13715950
2021;1;España;Galicia;2021Galicia;Pontevedra;81,44;66,24;97,83;84,94;13715950
2021;1;España;Illes Balears;2021Illes Balears;Illes Balears;80,67;63,3;92,18;84,81;50174100
2021;1;España;La Rioja;2021La Rioja;La Rioja;83,51;74,4;92,13;84,38;989110
2021;1;España;País Vasco;2021País Vasco;Araba/Álava;74,08;51,69;72,93;91,94;16537220
2021;1;España;País Vasco;2021País Vasco;Bizkaia;77,65;65,71;90,82;77,8;16537220
2021;1;España;País Vasco;2021País Vasco;Gipuzkoa;76,12;53,28;90,55;71,88;16537220
2021;1;España;Principado de Asturias;2021Principado de Asturias;Asturias;83,32;61,58;95,64;84,61;2891440
2021;1;España;Región de Murcia;2021Región de Murcia;Murcia;79,75;64,71;90,97;89,79;6472110
2021;1;Francia;Cataluña;2021Cataluña;Barcelona;85,81;71,83;93,71;84,61;81003520
2021;1;Francia;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;80,6;72,57;95,17;61,12;30807340
2021;1;Francia;Illes Balears;2021Illes Balears;Illes Balears;60,11;57,16;56,16;81,34;50174100
2021;1;Francia;País Vasco;2021País Vasco;Bizkaia;79,94;74,78;91,35;87,11;16537220
2021;1;Italia;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;84,21;71,81;90,78;81,72;30807340
2021;1;Portugal;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;83,43;74,43;95,98;76,19;30807340
2021;1;Reino Unido;Andalucía;2021Andalucía;Málaga;84,64;75,09;96,93;90,84;54991180
2021;1;Reino Unido;Andalucía;2021Andalucía;Sevilla;86,92;76,51;97,55;89,04;54991180
2021;1;Reino Unido;Canarias;2021Canarias;Las Palmas;84,86;71,22;92,93;96,53;44760420
2021;1;Reino Unido;Canarias;2021Canarias;Santa Cruz de Tenerife;81,02;68,04;92,95;81,62;44760420
2021;1;Reino Unido;Cataluña;2021Cataluña;Barcelona;76,98;57,06;91,91;94,01;81003520
2021;1;Reino Unido;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;81;71,69;89,16;70,97;30807340
2021;1;Reino Unido;Comunitat Valenciana;2021Comunitat Valenciana;Alicante/Alacant;85,61;60,56;98,33;95,03;41345750
2021;1;Reino Unido;Illes Balears;2021Illes Balears;Illes Balears;88,24;72;96,87;94,18;50174100
2021;1;Total;Andalucía;2021Andalucía;Almería;81,97;68,98;90,4;76,62;54991180
2021;1;Total;Andalucía;2021Andalucía;Cádiz;83,47;67,1;92,05;89,6;54991180
2021;1;Total;Andalucía;2021Andalucía;Córdoba;80,63;59,21;88,32;87,45;54991180
2021;1;Total;Andalucía;2021Andalucía;Granada;84,65;62,31;92,93;94,27;54991180
2021;1;Total;Andalucía;2021Andalucía;Huelva;86,7;77,76;94,98;83,22;54991180
2021;1;Total;Andalucía;2021Andalucía;Jaén;84,44;68,34;96,17;86,7;54991180
2021;1;Total;Andalucía;2021Andalucía;Málaga;81,58;70,75;89,66;73,83;54991180
2021;1;Total;Andalucía;2021Andalucía;Sevilla;82,25;64,12;92,2;89,29;54991180
2021;1;Total;Aragón;2021Aragón;Huesca;87,99;69,73;93,89;98,99;7494720
2021;1;Total;Aragón;2021Aragón;Teruel;87,91;84,92;91,44;87,24;7494720
2021;1;Total;Aragón;2021Aragón;Zaragoza;89,37;75,96;96,64;90,37;7494720
2021;1;Total;Canarias;2021Canarias;Las Palmas;79,72;65,87;90,87;81,38;44760420
2021;1;Total;Canarias;2021Canarias;Santa Cruz de Tenerife;78,37;65,15;94,47;69,71;44760420
2021;1;Total;Cantabria;2021Cantabria;Cantabria;80,81;71,06;92,25;76,47;2469090
2021;1;Total;Cataluña;2021Cataluña;Barcelona;79,38;55,78;90,21;84,02;81003520
2021;1;Total;Cataluña;2021Cataluña;Girona;75,65;67,08;85,62;77,47;81003520
2021;1;Total;Cataluña;2021Cataluña;Lleida;80,98;60,54;88,59;91,46;81003520
2021;1;Total;Cataluña;2021Cataluña;Tarragona;79,56;66,52;87,7;83,57;81003520
2021;1;Total;Comunidad Foral de Navarra;2021Comunidad Foral de Navarra;Navarra;81,42;73,07;88,5;94,56;5879300
2021;1;Total;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;82,9;66,8;88,94;84,7;30807340
2021;1;Total;Comunitat Valenciana;2021Comunitat Valenciana;Alicante/Alacant;83,93;67,33;92,62;89,54;41345750
2021;1;Total;Comunitat Valenciana;2021Comunitat Valenciana;Castellón/Castelló;80,85;61,97;92,13;92,35;41345750
2021;1;Total;Comunitat Valenciana;2021Comunitat Valenciana;Valencia/València;78,47;64,56;90,6;82,33;41345750
2021;1;Total;Extremadura;2021Extremadura;Badajoz;67,41;50,35;76,92;96,9;5845060
2021;1;Total;Extremadura;2021Extremadura;Cáceres;72,92;81,82;51,32;96,01;5845060
2021;1;Total;Galicia;2021Galicia;A Coruña;77,92;58,3;93,8;81,55;13715950
2021;1;Total;Galicia;2021Galicia;Pontevedra;79,68;59,52;95,93;88,75;13715950
2021;1;Total;Illes Balears;2021Illes Balears;Illes Balears;80,91;63,36;91,05;88,45;50174100
2021;1;Total;La Rioja;2021La Rioja;La Rioja;82,53;69,09;95,64;81,11;989110
2021;1;Total;País Vasco;2021País Vasco;Araba/Álava;83,41;64,97;88,42;92,61;16537220
2021;1;Total;País Vasco;2021País Vasco;Bizkaia;78,48;61,51;92,03;86,57;16537220
2021;1;Total;Principado de Asturias;2021Principado de Asturias;Asturias;82,95;62,43;94,51;83,49;2891440
2021;1;Total;Región de Murcia;2021Región de Murcia;Murcia;78,56;62,55;91,95;88,2;6472110
2021;2;Alemania;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;87,28;70,42;94,25;91,5;30807340
2021;2;España;Andalucía;2021Andalucía;Almería;83,97;67,64;93,74;82,23;54991180
2021;2;España;Andalucía;2021Andalucía;Cádiz;82,79;63,5;92,08;92,22;54991180
2021;2;España;Andalucía;2021Andalucía;Córdoba;86,74;69,38;90,56;95,05;54991180
2021;2;España;Andalucía;2021Andalucía;Granada;80,55;62,64;93,24;90,6;54991180
2021;2;España;Andalucía;2021Andalucía;Huelva;82,33;72,96;91,99;81,1;54991180
2021;2;España;Andalucía;2021Andalucía;Jaén;83,24;73,47;95,31;82,66;54991180
2021;2;España;Andalucía;2021Andalucía;Málaga;87,31;71,49;92,6;92,32;54991180
2021;2;España;Andalucía;2021Andalucía;Sevilla;82,5;57,5;91,26;97,24;54991180
2021;2;España;Aragón;2021Aragón;Huesca;91,2;78,77;96,37;94,65;7494720
2021;2;España;Aragón;2021Aragón;Zaragoza;88,75;77,79;91,69;91,62;7494720
2021;2;España;Canarias;2021Canarias;Las Palmas;81,19;67,08;83,05;88,61;44760420
2021;2;España;Canarias;2021Canarias;Santa Cruz de Tenerife;80,02;65,55;96,67;74,16;44760420
2021;2;España;Cantabria;2021Cantabria;Cantabria;67,34;73,96;95,95;19,16;2469090
2021;2;España;Cataluña;2021Cataluña;Barcelona;78,12;57,82;77,64;95,95;81003520
2021;2;España;Cataluña;2021Cataluña;Girona;80,16;65,79;89,6;92,82;81003520
2021;2;España;Cataluña;2021Cataluña;Lleida;79,04;66,68;82,01;92,4;81003520
2021;2;España;Cataluña;2021Cataluña;Tarragona;76,76;60,01;76,14;96,08;81003520
2021;2;España;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;85,89;71,1;93,78;85,72;30807340
2021;2;España;Comunitat Valenciana;2021Comunitat Valenciana;Alicante/Alacant;84,39;66,81;95,02;90,12;41345750
2021;2;España;Comunitat Valenciana;2021Comunitat Valenciana;Castellón/Castelló;76,4;63,93;92,45;83,35;41345750
2021;2;España;Comunitat Valenciana;2021Comunitat Valenciana;Valencia/València;75,83;62,3;89,14;73,22;41345750
2021;2;España;Extremadura;2021Extremadura;Badajoz;52,05;11,62;87,62;78,12;5845060
2021;2;España;Extremadura;2021Extremadura;Cáceres;84,55;67,69;91,42;98,19;5845060
2021;2;España;Galicia;2021Galicia;A Coruña;82,24;69,67;88,05;79,7;13715950
2021;2;España;Galicia;2021Galicia;Pontevedra;81,99;64,4;99,14;87,62;13715950
2021;2;España;Illes Balears;2021Illes Balears;Illes Balears;82,51;62,72;95,17;90,17;50174100
2021;2;España;La Rioja;2021La Rioja;La Rioja;83,69;77,67;90,41;78,89;989110
2021;2;España;País Vasco;2021País Vasco;Bizkaia;78,13;62,32;91,15;86,07;16537220
2021;2;España;País Vasco;2021País Vasco;Gipuzkoa;80,99;64,07;91,63;77,11;16537220
2021;2;España;Principado de Asturias;2021Principado de Asturias;Asturias;87,16;69,93;94,13;91,76;2891440
2021;2;España;Región de Murcia;2021Región de Murcia;Murcia;81,35;66,56;92,85;92,08;6472110
2021;2;Francia;Cataluña;2021Cataluña;Barcelona;82,38;72,06;91,02;93,32;81003520
2021;2;Francia;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;85,42;76,74;97,37;72,74;30807340
2021;2;Francia;Illes Balears;2021Illes Balears;Illes Balears;63,11;29,59;72,93;89,92;50174100
2021;2;Francia;País Vasco;2021País Vasco;Bizkaia;75,26;67,32;86,89;80,47;16537220
2021;2;Reino Unido;Andalucía;2021Andalucía;Almería;82,93;79,43;74,31;87,24;54991180
2021;2;Reino Unido;Andalucía;2021Andalucía;Málaga;86,17;73,58;95,7;93,59;54991180
2021;2;Reino Unido;Canarias;2021Canarias;Las Palmas;87,02;74,72;94,79;88,43;44760420
2021;2;Reino Unido;Canarias;2021Canarias;Santa Cruz de Tenerife;83,74;68,34;97,89;87,44;44760420
2021;2;Reino Unido;Cataluña;2021Cataluña;Barcelona;77,36;58,36;89,07;93,51;81003520
2021;2;Reino Unido;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;80,84;65,54;95,32;79,32;30807340
2021;2;Reino Unido;Illes Balears;2021Illes Balears;Illes Balears;89,02;72,66;96,7;95,09;50174100
2021;2;Total;Andalucía;2021Andalucía;Almería;83,54;64,92;92,24;85,57;54991180
2021;2;Total;Andalucía;2021Andalucía;Cádiz;83,37;66,05;91,55;92,46;54991180
2021;2;Total;Andalucía;2021Andalucía;Córdoba;80,77;60,53;88,44;86,27;54991180
2021;2;Total;Andalucía;2021Andalucía;Granada;79,47;58,99;92,35;94,31;54991180
2021;2;Total;Andalucía;2021Andalucía;Huelva;85,2;73,77;95,69;86,25;54991180
2021;2;Total;Andalucía;2021Andalucía;Jaén;86,25;72,16;96,55;89,86;54991180
2021;2;Total;Andalucía;2021Andalucía;Málaga;87,89;72,62;91,93;95,32;54991180
2021;2;Total;Andalucía;2021Andalucía;Sevilla;81,47;56,53;91,9;97,96;54991180
2021;2;Total;Aragón;2021Aragón;Huesca;88,16;70,03;93,04;96,94;7494720
2021;2;Total;Aragón;2021Aragón;Zaragoza;87,22;74,82;90,28;90,78;7494720
2021;2;Total;Canarias;2021Canarias;Las Palmas;83,78;68,57;89,87;89,63;44760420
2021;2;Total;Canarias;2021Canarias;Santa Cruz de Tenerife;83,26;67,98;95,62;84,66;44760420
2021;2;Total;Cantabria;2021Cantabria;Cantabria;79,18;67,8;91,68;81,5;2469090
2021;2;Total;Cataluña;2021Cataluña;Barcelona;79,49;57,29;85,3;96,15;81003520
2021;2;Total;Cataluña;2021Cataluña;Girona;82,89;68,5;89,8;94,69;81003520
2021;2;Total;Cataluña;2021Cataluña;Lleida;83,26;64,49;86,14;96,62;81003520
2021;2;Total;Cataluña;2021Cataluña;Tarragona;65,34;63,01;84,38;37,29;81003520
2021;2;Total;Comunidad Foral de Navarra;2021Comunidad Foral de Navarra;Navarra;82,33;67,69;92,84;97,13;5879300
2021;2;Total;Comunidad de Madrid;2021Comunidad de Madrid;Madrid;85,34;71,72;91,96;84,93;30807340
2021;2;Total;Comunitat Valenciana;2021Comunitat Valenciana;Alicante/Alacant;80,68;61,12;92,86;92,33;41345750
2021;2;Total;Comunitat Valenciana;2021Comunitat Valenciana;Castellón/Castelló;79,13;60,49;91,13;91,67;41345750
2021;2;Total;Comunitat Valenciana;2021Comunitat Valenciana;Valencia/València;78,14;63,86;89,85;83,18;41345750
2021;2;Total;Extremadura;2021Extremadura;Badajoz;52,57;10,76;81,54;84,52;5845060
2021;2;Total;Extremadura;2021Extremadura;Cáceres;71,4;81,74;48,01;97,47;5845060
2021;2;Total;Galicia;2021Galicia;A Coruña;85,35;72,18;91,23;85,32;13715950
2021;2;Total;Galicia;2021Galicia;Pontevedra;81,22;63,53;96,62;90,15;13715950
2021;2;Total;Illes Balears;2021Illes Balears;Illes Balears;83,89;66,96;92,98;93,29;50174100
2021;2;Total;La Rioja;2021La Rioja;La Rioja;83,76;69,13;94,09;85,05;989110
2021;2;Total;País Vasco;2021País Vasco;Araba/Álava;84,51;67,77;89,64;95,94;16537220
2021;2;Total;País Vasco;2021País Vasco;Bizkaia;78,13;58,87;91,09;89,45;16537220
2021;2;Total;Principado de Asturias;2021Principado de Asturias;Asturias;85,94;67,51;94,27;89,62;2891440
2021;2;Total;Región de Murcia;2021Región de Murcia;Murcia;80,24;65,8;92,34;90,24;6472110
2021;3;Alemania;Illes Balears;2021Illes Balears;Illes Balears;81,64;66,16;98,18;97,29;50174100
2021;3;España;Andalucía;2021Andalucía;Almería;84,07;66,55;92,77;85,1;54991180
2021;3;España;Andalucía;2021Andalucía;Cádiz;86,31;69,41;91,18;93,16;54991180
2021;3;España;Andalucía;2021Andalucía;Córdoba;84,58;60,47;94,27;92,63;54991180
2021;3;España;Andalucía;2021Andalucía;Granada;82,66;65,05;92,03;87,04;54991180
2021;3;España;Andalucía;2021Andalucía;Huelva;86,86;70,61;92,46;91,74;54991180
2021;3;España;Andalucía;2021Andalucía;Jaén;81,76;70,65;82,71;83,02;54991180
2021;3;España;Andalucía;2021Andalucía;Málaga;81,46;67,17;80,38;88,8;54991180
2021;3;España;Aragón;2021Aragón;Zaragoza;87,06;77,43;85,41;92,83;7494720
2021;3;España;Canarias;2021Canarias;Las Palmas;84,51;66,31;95,38;89,36;44760420
2021;3;España;Canarias;2021Canarias;Santa Cruz de Tenerife;80,62;67,19;94,74;73,21;44760420
2021;3;España;Cantabria;2021Cantabria;Cantabria;65,67;61,5;92,02;24,18;2469090
2021;3;España;Cataluña;2021Cataluña;Barcelona;82,21;68,82;87,33;92,81;81003520
